# product-capability-source-mapping-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# expected-candidate-count: 1386
# expected-mapping-count: 2188
# resolutions: mapped supporting
# mapping-bases: ledger_evidence closed_registry manual_source_audit supporting_module_audit
mapping_id	candidate_id	resolution	feature_id	feature_disposition	mapping_basis	candidate_rationale
MAP-0398	CEN-0212	mapped	CAP-062	adopted	ledger_evidence	src/main/remote/host-service.ts is the frozen ledger evidence anchor for CAP-062 (remote_create_view_type); normalized mappings record other responsibilities separately.
MAP-0399	CEN-0212	mapped	CAP-063	adapted	ledger_evidence	src/main/remote/host-service.ts is the frozen ledger evidence anchor for CAP-063 (local_only_sensitive_remote_boundary); normalized mappings record other responsibilities separately.
MAP-0400	CEN-0212	mapped	CAP-099	adapted	manual_source_audit	src/main/remote/host-service.ts directly evidences the authenticated projects.registerNode route for an already-started Companion session for CAP-099 (companion_started_agent_registration).
MAP-0401	CEN-0213	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/key-file-codec.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0402	CEN-0213	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/key-file-codec.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0403	CEN-0213	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/key-file-codec.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0404	CEN-0214	supporting	CAP-047	adapted	supporting_module_audit	src/main/remote/mutual-approval-core.ts is an audited supporting source module for CAP-047 (typed_permission_answers) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0405	CEN-0214	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/mutual-approval-core.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0406	CEN-0214	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/mutual-approval-core.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0407	CEN-0214	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/mutual-approval-core.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0408	CEN-0215	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/pairing.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0409	CEN-0215	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/pairing.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0410	CEN-0215	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/pairing.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0411	CEN-0216	mapped	CAP-060	adapted	manual_source_audit	src/main/remote/peer-identity.ts directly implements paired remote host/peer identity and local-only authority boundaries for CAP-060 (encrypted_pairing_revocation), not provider AccountProfile identity.
MAP-0412	CEN-0216	mapped	CAP-063	adapted	manual_source_audit	src/main/remote/peer-identity.ts directly implements paired remote host/peer identity and local-only authority boundaries for CAP-063 (local_only_sensitive_remote_boundary), not provider AccountProfile identity.
MAP-0413	CEN-0217	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/phone-presence.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0414	CEN-0217	supporting	CAP-061	adopted	supporting_module_audit	src/main/remote/phone-presence.ts is an audited supporting source module for CAP-061 (ephemeral_team_presence) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0415	CEN-0217	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/phone-presence.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0416	CEN-0217	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/phone-presence.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0417	CEN-0218	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-advertise.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0418	CEN-0218	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-advertise.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0419	CEN-0218	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-advertise.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0420	CEN-0219	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-client.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0421	CEN-0219	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-client.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0422	CEN-0219	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-client.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0423	CEN-0220	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-host-service.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0424	CEN-0220	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-host-service.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0425	CEN-0220	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-host-service.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0426	CEN-0221	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-host.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0427	CEN-0221	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-host.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0428	CEN-0221	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-host.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0429	CEN-0222	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-id.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0430	CEN-0222	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-id.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0431	CEN-0222	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-id.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0432	CEN-0223	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-socket.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0433	CEN-0223	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-socket.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0434	CEN-0223	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-socket.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0435	CEN-0224	supporting	CAP-060	adapted	supporting_module_audit	src/main/remote/relay-trust.ts is an audited supporting source module for CAP-060 (encrypted_pairing_revocation) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0436	CEN-0224	supporting	CAP-062	adopted	supporting_module_audit	src/main/remote/relay-trust.ts is an audited supporting source module for CAP-062 (remote_create_view_type) and adds no independent capability beyond its primary evidence or closed registry surfaces.
MAP-0437	CEN-0224	supporting	CAP-063	adapted	supporting_module_audit	src/main/remote/relay-trust.ts is an audited supporting source module for CAP-063 (local_only_sensitive_remote_boundary) and adds no independent capability beyond its primary evidence or closed registry surfaces.
